Using device: cpu
gc-8.0-tg4-expl0.5
Goal, Curr: (-0.90,  0.90), ( -1.18,  -1.40)   Error: 2.31
Goal, Curr: (-1.25,  1.02), ( -1.40,  -0.76)   Error: 1.78
Last SG, Last State: ( -0.51,   1.22), ( -1.40,  -0.77)  SG Improvement:-0.00011 

Goal, Curr: (-0.79,  1.21), ( -1.40,  -1.10)   Error: 2.40
Last SG, Last State: ( -0.59,   0.89), ( -1.40,  -1.11)  SG Improvement:-0.00010 

Goal, Curr: (-1.13,  1.19), ( -1.40,  -0.90)   Error: 2.11
Last SG, Last State: ( -0.47,   1.08), ( -1.40,  -0.91)  SG Improvement:-0.00010 

Goal, Curr: (-0.79,  1.16), ( -1.40,  -0.95)   Error: 2.20
Last SG, Last State: ( -0.50,   1.04), ( -1.40,  -0.95)  SG Improvement:-0.00003 

Goal, Curr: (-1.08,  1.00), ( -1.40,  -0.60)   Error: 1.63
Last SG, Last State: ( -0.56,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00221 

Goal, Curr: (-0.95,  0.85), ( -1.40,  -0.89)   Error: 1.80
Last SG, Last State: ( -0.56,   1.12), ( -1.40,  -0.88)  SG Improvement:0.00002 

Goal, Curr: (-1.21,  0.84), ( -1.40,  -0.96)   Error: 1.81
Last SG, Last State: ( -0.59,   1.04), ( -1.40,  -0.96)  SG Improvement:0.00001 

Goal, Curr: (-0.91,  1.00), ( -1.40,  -1.18)   Error: 2.23
Last SG, Last State: ( -0.63,   0.83), ( -1.40,  -1.17)  SG Improvement:-0.00061 

Goal, Curr: (-0.81,  1.03), ( -1.40,  -0.75)   Error: 1.87
Last SG, Last State: ( -0.50,   1.25), ( -1.40,  -0.75)  SG Improvement:-0.00011 

episode:00400, mean:0.04, std:0.09, median:0.02, success:0.00
Goal, Curr: (-1.23,  0.82), ( -1.40,  -1.40)   Error: 2.23
Last SG, Last State: ( -0.94,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00038 

Goal, Curr: (-0.80,  0.88), ( -1.40,  -1.40)   Error: 2.36
Last SG, Last State: ( -1.03,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00006 

Goal, Curr: (-1.20,  0.98), ( -1.40,  -1.40)   Error: 2.38
Last SG, Last State: ( -0.90,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00002 

Goal, Curr: (-1.24,  1.23), ( -1.40,  -1.40)   Error: 2.64
Last SG, Last State: ( -0.86,   0.65), ( -1.40,  -1.40)  SG Improvement:0.02692 

Goal, Curr: (-0.82,  0.90), ( -1.40,  -1.40)   Error: 2.37
Last SG, Last State: ( -1.02,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00001 

Goal, Curr: (-0.90,  0.81), ( -1.40,  -1.40)   Error: 2.27
Last SG, Last State: ( -1.02,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00012 

Goal, Curr: (-1.19,  1.10), ( -1.40,  -1.40)   Error: 2.51
Last SG, Last State: ( -0.88,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00065 

Goal, Curr: (-0.78,  0.82), ( -1.40,  -1.40)   Error: 2.30
Last SG, Last State: ( -1.03,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00345 

Goal, Curr: (-1.17,  1.01), ( -1.40,  -1.40)   Error: 2.42
Last SG, Last State: ( -0.90,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.13,  0.75), ( -1.40,  -1.40)   Error: 2.17
Last SG, Last State: ( -0.93,   0.75), ( -1.40,  -1.33)  SG Improvement:-0.00115 

episode:00500, mean:-0.40, std:0.17, median:-0.39, success:0.00
Goal, Curr: (-0.83,  1.14), ( -1.40,  -0.60)   Error: 1.84
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00004 

Goal, Curr: (-0.81,  1.24), ( -1.40,  -0.60)   Error: 1.94
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00030 

Goal, Curr: (-1.04,  1.14), ( -1.40,  -0.60)   Error: 1.78
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00022 

Goal, Curr: (-0.97,  0.85), ( -1.40,  -0.60)   Error: 1.51
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00036 

Goal, Curr: (-1.04,  0.85), ( -1.40,  -0.60)   Error: 1.50
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00003 

Goal, Curr: (-1.16,  1.05), ( -1.40,  -0.60)   Error: 1.66
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00011 

Goal, Curr: (-1.22,  1.13), ( -1.40,  -0.60)   Error: 1.74
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00003 

Goal, Curr: (-1.18,  1.21), ( -1.40,  -0.60)   Error: 1.82
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00009 

Goal, Curr: (-1.04,  0.92), ( -1.40,  -0.60)   Error: 1.57
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00015 

Goal, Curr: (-0.87,  1.16), ( -1.40,  -0.60)   Error: 1.84
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00011 

episode:00600, mean:0.31, std:0.14, median:0.28, success:0.00
Goal, Curr: (-0.99,  0.96), ( -1.40,  -0.60)   Error: 1.62
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00007 

Goal, Curr: (-0.78,  0.78), ( -1.40,  -0.60)   Error: 1.52
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00034 

Goal, Curr: (-1.15,  0.92), ( -1.40,  -0.60)   Error: 1.54
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00004 

Goal, Curr: (-1.00,  1.05), ( -1.40,  -0.60)   Error: 1.70
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00005 

Goal, Curr: (-1.24,  0.86), ( -1.40,  -0.60)   Error: 1.47
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00011 

Goal, Curr: (-0.92,  0.87), ( -1.40,  -0.60)   Error: 1.55
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00008 

Goal, Curr: (-0.97,  1.07), ( -1.40,  -0.60)   Error: 1.72
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00001 

Goal, Curr: (-0.86,  0.85), ( -1.40,  -0.60)   Error: 1.55
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00008 

Goal, Curr: (-0.77,  1.11), ( -1.40,  -0.60)   Error: 1.83
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00011 

Goal, Curr: (-1.24,  1.22), ( -1.40,  -0.60)   Error: 1.83
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00019 

episode:00700, mean:0.32, std:0.16, median:0.28, success:0.00
Goal, Curr: (-0.94,  0.81), ( -1.40,  -0.60)   Error: 1.48
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00001 

Goal, Curr: (-0.76,  0.77), ( -1.40,  -0.60)   Error: 1.51
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00002 

Goal, Curr: (-1.08,  0.82), ( -1.40,  -0.60)   Error: 1.45
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00019 

Goal, Curr: (-1.00,  0.90), ( -1.40,  -0.60)   Error: 1.55
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00011 

Goal, Curr: (-1.23,  0.91), ( -1.40,  -0.60)   Error: 1.52
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00013 

Goal, Curr: (-0.98,  0.90), ( -1.40,  -0.60)   Error: 1.56
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00014 

Goal, Curr: (-0.79,  0.88), ( -1.40,  -0.60)   Error: 1.60
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00001 

Goal, Curr: (-0.96,  0.81), ( -1.40,  -0.60)   Error: 1.48
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00033 

Goal, Curr: (-0.94,  1.15), ( -1.40,  -0.60)   Error: 1.81
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00001 

Goal, Curr: (-0.89,  1.02), ( -1.40,  -0.60)   Error: 1.70
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00013 

episode:00800, mean:0.42, std:0.19, median:0.45, success:0.00
Goal, Curr: (-0.88,  1.07), ( -1.40,  -0.60)   Error: 1.75
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00004 

Goal, Curr: (-1.17,  1.03), ( -1.40,  -0.60)   Error: 1.65
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00010 

Goal, Curr: (-0.95,  1.09), ( -1.40,  -0.60)   Error: 1.75
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00039 

Goal, Curr: (-1.07,  0.85), ( -1.40,  -0.60)   Error: 1.49
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00011 

Goal, Curr: (-1.23,  0.99), ( -1.40,  -0.60)   Error: 1.60
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00008 

Goal, Curr: (-0.98,  0.83), ( -1.40,  -0.60)   Error: 1.49
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00016 

Goal, Curr: (-1.23,  0.78), ( -1.40,  -0.60)   Error: 1.39
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00082 

Goal, Curr: (-0.75,  1.25), ( -1.40,  -0.60)   Error: 1.96
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00025 

Goal, Curr: (-0.93,  1.00), ( -1.40,  -0.60)   Error: 1.67
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00002 

Goal, Curr: (-1.21,  1.03), ( -1.40,  -0.60)   Error: 1.64
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00007 

episode:00900, mean:0.31, std:0.12, median:0.29, success:0.00
Goal, Curr: (-0.94,  1.15), ( -1.40,  -0.60)   Error: 1.81
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00032 

Goal, Curr: (-1.03,  1.09), ( -1.40,  -0.60)   Error: 1.73
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00024 

Goal, Curr: (-1.16,  0.87), ( -1.40,  -0.60)   Error: 1.49
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00025 

Goal, Curr: (-0.91,  1.02), ( -1.40,  -0.60)   Error: 1.69
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00025 

Goal, Curr: (-1.17,  0.93), ( -1.40,  -0.60)   Error: 1.55
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00002 

Goal, Curr: (-1.16,  1.14), ( -1.40,  -0.60)   Error: 1.76
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00000 

Goal, Curr: (-0.94,  0.86), ( -1.40,  -0.60)   Error: 1.53
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00007 

Goal, Curr: (-0.79,  1.22), ( -1.40,  -0.60)   Error: 1.92
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00026 

Goal, Curr: (-1.11,  0.90), ( -1.40,  -0.60)   Error: 1.53
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00002 

Goal, Curr: (-1.20,  1.04), ( -1.40,  -0.60)   Error: 1.66
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00025 

episode:01000, mean:0.40, std:0.11, median:0.43, success:0.00
Goal, Curr: (-1.03,  1.24), ( -1.40,  -0.60)   Error: 1.88
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00092 

Goal, Curr: (-1.22,  1.08), ( -1.40,  -0.60)   Error: 1.69
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00025 

Goal, Curr: (-0.87,  0.90), ( -1.40,  -0.60)   Error: 1.59
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00014 

Goal, Curr: (-1.16,  1.06), ( -1.40,  -0.60)   Error: 1.68
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00005 

Goal, Curr: (-0.83,  0.83), ( -1.40,  -0.60)   Error: 1.54
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00029 

Goal, Curr: (-0.83,  0.77), ( -1.40,  -0.60)   Error: 1.48
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00028 

Goal, Curr: (-1.01,  1.23), ( -1.40,  -0.60)   Error: 1.87
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00308 

Goal, Curr: (-0.93,  1.13), ( -1.40,  -0.60)   Error: 1.79
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00028 

Goal, Curr: (-0.76,  1.20), ( -1.40,  -0.60)   Error: 1.91
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00029 

Goal, Curr: (-1.12,  0.81), ( -1.40,  -0.60)   Error: 1.44
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00003 

episode:01100, mean:0.41, std:0.13, median:0.39, success:0.00
Goal, Curr: (-1.08,  1.11), ( -1.40,  -0.60)   Error: 1.74
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00007 

Goal, Curr: (-0.86,  1.22), ( -1.40,  -0.60)   Error: 1.90
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:-0.00074 

Goal, Curr: (-0.83,  0.99), ( -1.40,  -0.60)   Error: 1.69
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00140 

Goal, Curr: (-0.97,  1.21), ( -1.40,  -0.60)   Error: 1.86
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00054 

Goal, Curr: (-1.03,  1.15), ( -1.40,  -0.60)   Error: 1.79
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00053 

Goal, Curr: (-1.10,  1.07), ( -1.40,  -0.60)   Error: 1.70
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00133 

Goal, Curr: (-1.20,  0.93), ( -1.40,  -0.60)   Error: 1.55
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00122 

Goal, Curr: (-1.16,  1.06), ( -1.40,  -0.60)   Error: 1.68
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00198 

Goal, Curr: (-0.88,  1.13), ( -1.40,  -0.60)   Error: 1.81
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00237 

Goal, Curr: (-0.85,  0.91), ( -1.40,  -0.60)   Error: 1.61
Last SG, Last State: ( -3.40,   1.40), ( -1.40,  -0.60)  SG Improvement:0.00055 

episode:01200, mean:0.32, std:0.13, median:0.31, success:0.00
Goal, Curr: (-0.83,  1.20), ( -1.40,  -1.40)   Error: 2.66
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00681 

Goal, Curr: (-1.11,  1.22), ( -1.40,  -1.40)   Error: 2.63
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00028 

Goal, Curr: (-1.15,  1.08), ( -1.40,  -1.40)   Error: 2.49
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00138 

Goal, Curr: (-1.02,  1.12), ( -1.40,  -1.40)   Error: 2.55
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00105 

Goal, Curr: (-1.16,  0.85), ( -1.40,  -1.40)   Error: 2.26
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00670 

Goal, Curr: (-1.10,  1.12), ( -1.40,  -1.40)   Error: 2.54
Last SG, Last State: ( -3.40,   0.82), ( -1.40,  -1.36)  SG Improvement:-0.02185 

Goal, Curr: (-1.12,  1.16), ( -1.40,  -1.40)   Error: 2.57
Last SG, Last State: ( -3.40,   0.67), ( -1.40,  -1.40)  SG Improvement:0.42507 

Goal, Curr: (-1.23,  0.92), ( -1.40,  -1.40)   Error: 2.32
Last SG, Last State: ( -3.40,   0.66), ( -1.40,  -1.40)  SG Improvement:0.42444 

Goal, Curr: (-1.16,  1.13), ( -1.40,  -1.40)   Error: 2.54
Last SG, Last State: ( -3.40,   0.78), ( -1.40,  -1.40)  SG Improvement:-0.02252 

Goal, Curr: (-1.21,  1.19), ( -1.40,  -1.40)   Error: 2.60
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.33378 

episode:01300, mean:-0.41, std:0.17, median:-0.44, success:0.00
Goal, Curr: (-0.93,  0.81), ( -1.40,  -1.23)   Error: 2.09
Last SG, Last State: ( -3.40,   1.08), ( -1.40,  -1.07)  SG Improvement:-0.02640 

Goal, Curr: (-0.81,  0.94), ( -1.40,  -1.40)   Error: 2.41
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00025 

Goal, Curr: (-1.07,  1.25), ( -1.40,  -1.40)   Error: 2.67
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00201 

Goal, Curr: (-0.99,  0.95), ( -1.40,  -1.40)   Error: 2.39
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00718 

Goal, Curr: (-1.07,  1.10), ( -1.40,  -1.40)   Error: 2.52
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00014 

Goal, Curr: (-0.98,  0.82), ( -1.40,  -1.40)   Error: 2.26
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00155 

Goal, Curr: (-0.85,  0.77), ( -1.40,  -1.40)   Error: 2.24
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00051 

Goal, Curr: (-0.76,  0.85), ( -1.40,  -1.40)   Error: 2.34
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00764 

Goal, Curr: (-1.04,  0.87), ( -1.40,  -1.40)   Error: 2.30
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00115 

Goal, Curr: (-0.84,  1.04), ( -1.40,  -1.40)   Error: 2.50
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00176 

episode:01400, mean:-0.44, std:0.13, median:-0.46, success:0.00
Goal, Curr: (-1.18,  1.02), ( -1.40,  -1.40)   Error: 2.42
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.01726 

Goal, Curr: (-0.81,  0.83), ( -1.40,  -1.40)   Error: 2.30
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.01763 

Goal, Curr: (-1.23,  1.12), ( -1.40,  -1.40)   Error: 2.52
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.01640 

Goal, Curr: (-1.16,  1.23), ( -1.40,  -1.40)   Error: 2.63
Last SG, Last State: ( -3.40,   0.66), ( -1.40,  -1.40)  SG Improvement:0.26956 

Goal, Curr: (-0.96,  1.25), ( -1.40,  -1.40)   Error: 2.68
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.01497 

Goal, Curr: (-1.11,  0.75), ( -1.40,  -1.40)   Error: 2.17
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.01269 

Goal, Curr: (-1.06,  0.86), ( -1.40,  -1.40)   Error: 2.28
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00626 

Goal, Curr: (-1.24,  0.82), ( -1.40,  -1.40)   Error: 2.22
