Using device: cpu
gc-2.0-12-1
Goal, Curr: (-1.16,  0.80), ( -1.40,  -1.40)   Error: 2.21
Last SG, Last State: ( -1.69,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.89,  1.06), ( -1.40,  -1.40)   Error: 2.51
Last SG, Last State: ( -1.75,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.17,  0.88), ( -1.40,  -1.40)   Error: 2.29
Last SG, Last State: ( -1.72,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.98,  1.18), ( -1.40,  -1.40)   Error: 2.62
Last SG, Last State: ( -1.71,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.87,  0.95), ( -1.40,  -1.40)   Error: 2.41
Last SG, Last State: ( -1.77,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.08,  1.08), ( -1.40,  -1.40)   Error: 2.50
Last SG, Last State: ( -1.70,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.79,  1.10), ( -1.40,  -1.40)   Error: 2.57
Last SG, Last State: ( -1.76,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.15,  0.81), ( -1.40,  -1.40)   Error: 2.22
Last SG, Last State: ( -1.74,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.21,  0.93), ( -1.40,  -1.40)   Error: 2.33
Last SG, Last State: ( -1.71,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.13,  1.19), ( -1.40,  -1.40)   Error: 2.60
Last SG, Last State: ( -1.67,  -3.40), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.75,  0.87), ( -1.40,  -1.40)   Error: 2.35
Last SG, Last State: ( -1.81,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.02,  1.24), ( -1.40,  -1.40)   Error: 2.67
Last SG, Last State: ( -1.68,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.16,  1.25), ( -1.40,  -1.40)   Error: 2.66
Last SG, Last State: ( -1.65,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.03,  0.84), ( -1.40,  -1.40)   Error: 2.27
Last SG, Last State: ( -1.76,  -3.40), ( -1.40,  -1.40)  SG Improvement:0.00000 

episode:00100, mean:6.78, std:0.49, median:6.75, success:0.00
Goal, Curr: (-0.86,  1.23), ( -1.40,  -1.17)   Error: 2.46
Last SG, Last State: ( -3.38,  -3.19), ( -1.40,  -1.18)  SG Improvement:-0.01416 

Goal, Curr: (-1.12,  0.97), ( -1.40,  -1.07)   Error: 2.06
Last SG, Last State: ( -3.39,  -3.06), ( -1.40,  -1.06)  SG Improvement:0.07724 

Goal, Curr: (-0.94,  0.94), ( -1.40,  -0.94)   Error: 1.94
Last SG, Last State: ( -3.39,  -2.93), ( -1.40,  -0.93)  SG Improvement:-0.04024 

Goal, Curr: (-0.80,  1.15), ( -1.40,  -1.18)   Error: 2.41
Last SG, Last State: ( -3.38,  -3.17), ( -1.40,  -1.17)  SG Improvement:0.02264 

Goal, Curr: (-0.83,  1.23), ( -1.40,  -1.11)   Error: 2.41
Last SG, Last State: ( -3.39,  -3.10), ( -1.40,  -1.11)  SG Improvement:0.12387 

Goal, Curr: (-0.80,  0.96), ( -1.40,  -1.14)   Error: 2.18
Last SG, Last State: ( -3.38,  -3.14), ( -1.40,  -1.14)  SG Improvement:0.02177 

Goal, Curr: (-0.98,  0.83), ( -1.40,  -0.97)   Error: 1.85
Last SG, Last State: ( -3.38,  -2.97), ( -1.40,  -0.97)  SG Improvement:0.00309 

Goal, Curr: (-1.19,  1.08), ( -1.40,  -1.04)   Error: 2.13
Last SG, Last State: ( -3.38,  -3.03), ( -1.40,  -1.03)  SG Improvement:-0.17090 

Goal, Curr: (-0.79,  1.15), ( -1.40,  -1.13)   Error: 2.36
Last SG, Last State: ( -3.38,  -3.13), ( -1.40,  -1.13)  SG Improvement:-0.02212 

Goal, Curr: (-0.93,  0.97), ( -1.40,  -1.12)   Error: 2.14
Last SG, Last State: ( -3.38,  -3.11), ( -1.40,  -1.11)  SG Improvement:-0.04727 

Goal, Curr: (-1.04,  1.21), ( -1.40,  -1.02)   Error: 2.26
Last SG, Last State: ( -3.38,  -3.02), ( -1.40,  -1.02)  SG Improvement:-0.12566 

Goal, Curr: (-1.25,  1.11), ( -1.40,  -1.09)   Error: 2.21
Last SG, Last State: ( -3.39,  -3.09), ( -1.40,  -1.09)  SG Improvement:0.06280 

Goal, Curr: (-1.06,  1.11), ( -1.40,  -1.00)   Error: 2.14
Last SG, Last State: ( -3.38,  -2.99), ( -1.40,  -1.00)  SG Improvement:-0.04209 

Goal, Curr: (-0.76,  1.11), ( -1.40,  -1.12)   Error: 2.31
Last SG, Last State: ( -3.38,  -3.12), ( -1.40,  -1.12)  SG Improvement:0.05092 

Goal, Curr: (-1.14,  0.92), ( -1.40,  -0.97)   Error: 1.91
Last SG, Last State: ( -3.38,  -2.95), ( -1.40,  -0.96)  SG Improvement:-0.06642 

Goal, Curr: (-1.13,  1.24), ( -1.40,  -1.02)   Error: 2.27
Last SG, Last State: ( -3.38,  -3.01), ( -1.40,  -1.01)  SG Improvement:-0.03875 

Goal, Curr: (-1.13,  1.23), ( -1.40,  -0.96)   Error: 2.20
Last SG, Last State: ( -3.38,  -2.95), ( -1.40,  -0.96)  SG Improvement:-0.02226 

Goal, Curr: (-1.08,  0.99), ( -1.40,  -1.26)   Error: 2.27
Last SG, Last State: ( -3.38,  -3.26), ( -1.40,  -1.25)  SG Improvement:0.05801 

Goal, Curr: (-1.04,  0.88), ( -1.40,  -0.92)   Error: 1.84
Last SG, Last State: ( -3.38,  -2.92), ( -1.40,  -0.92)  SG Improvement:0.03533 

Goal, Curr: (-0.83,  1.22), ( -1.40,  -1.13)   Error: 2.41
Last SG, Last State: ( -3.38,  -3.13), ( -1.40,  -1.13)  SG Improvement:0.02188 

Goal, Curr: (-0.79,  0.80), ( -1.40,  -1.11)   Error: 2.00
Last SG, Last State: ( -3.39,  -3.10), ( -1.40,  -1.11)  SG Improvement:0.09346 

Goal, Curr: (-1.07,  0.82), ( -1.40,  -0.95)   Error: 1.80
Last SG, Last State: ( -3.39,  -2.93), ( -1.40,  -0.94)  SG Improvement:0.09757 

Goal, Curr: (-1.07,  0.98), ( -1.40,  -1.02)   Error: 2.04
Last SG, Last State: ( -3.38,  -3.02), ( -1.40,  -1.02)  SG Improvement:-0.02562 

Goal, Curr: (-1.14,  1.06), ( -1.40,  -1.09)   Error: 2.17
Last SG, Last State: ( -3.39,  -3.08), ( -1.40,  -1.09)  SG Improvement:0.13570 

Goal, Curr: (-1.15,  0.99), ( -1.40,  -1.17)   Error: 2.17
Last SG, Last State: ( -3.39,  -3.17), ( -1.40,  -1.16)  SG Improvement:0.07733 

Goal, Curr: (-1.10,  0.88), ( -1.40,  -1.11)   Error: 2.01
Last SG, Last State: ( -3.39,  -3.10), ( -1.40,  -1.10)  SG Improvement:0.17966 

Goal, Curr: (-0.85,  1.08), ( -1.40,  -1.17)   Error: 2.32
Last SG, Last State: ( -3.38,  -3.18), ( -1.40,  -1.17)  SG Improvement:0.00151 

Goal, Curr: (-0.92,  0.75), ( -1.40,  -1.01)   Error: 1.82
Last SG, Last State: ( -3.39,  -2.99), ( -1.40,  -1.01)  SG Improvement:0.12014 

Goal, Curr: (-1.00,  0.87), ( -1.40,  -1.15)   Error: 2.06
Last SG, Last State: ( -3.38,  -3.16), ( -1.40,  -1.15)  SG Improvement:-0.04931 

Goal, Curr: (-1.20,  0.94), ( -1.40,  -1.01)   Error: 1.95
Last SG, Last State: ( -3.38,  -2.98), ( -1.40,  -0.99)  SG Improvement:0.00504 

Goal, Curr: (-0.93,  0.94), ( -1.40,  -1.22)   Error: 2.20
Last SG, Last State: ( -3.38,  -3.24), ( -1.40,  -1.23)  SG Improvement:-0.18757 

Goal, Curr: (-1.03,  0.88), ( -1.40,  -1.14)   Error: 2.05
Last SG, Last State: ( -3.38,  -3.14), ( -1.40,  -1.14)  SG Improvement:0.03460 

Goal, Curr: (-1.15,  1.12), ( -1.40,  -1.07)   Error: 2.21
Last SG, Last State: ( -3.39,  -3.05), ( -1.40,  -1.06)  SG Improvement:0.13789 

Goal, Curr: (-0.88,  0.93), ( -1.40,  -0.95)   Error: 1.95
Last SG, Last State: ( -3.38,  -2.93), ( -1.40,  -0.94)  SG Improvement:-0.01830 

Goal, Curr: (-0.94,  1.19), ( -1.40,  -1.21)   Error: 2.44
Last SG, Last State: ( -3.38,  -3.20), ( -1.40,  -1.21)  SG Improvement:-0.09870 

Goal, Curr: (-0.99,  0.93), ( -1.40,  -0.99)   Error: 1.97
Last SG, Last State: ( -3.39,  -2.99), ( -1.40,  -0.99)  SG Improvement:0.03882 

Goal, Curr: (-1.14,  1.25), ( -1.40,  -1.21)   Error: 2.48
Last SG, Last State: ( -3.38,  -3.22), ( -1.40,  -1.22)  SG Improvement:-0.15452 

Goal, Curr: (-1.15,  1.14), ( -1.40,  -1.20)   Error: 2.35
Last SG, Last State: ( -3.39,  -3.20), ( -1.40,  -1.20)  SG Improvement:0.11783 

Goal, Curr: (-0.85,  0.87), ( -1.40,  -1.14)   Error: 2.08
Last SG, Last State: ( -3.38,  -3.15), ( -1.40,  -1.14)  SG Improvement:0.05397 

Goal, Curr: (-0.94,  1.00), ( -1.40,  -1.07)   Error: 2.12
Last SG, Last State: ( -3.38,  -3.06), ( -1.40,  -1.06)  SG Improvement:0.03745 

Goal, Curr: (-0.81,  0.95), ( -1.40,  -0.95)   Error: 1.99
Last SG, Last State: ( -3.38,  -2.93), ( -1.40,  -0.94)  SG Improvement:-0.07349 

Goal, Curr: (-0.97,  1.19), ( -1.40,  -1.11)   Error: 2.33
Last SG, Last State: ( -3.38,  -3.09), ( -1.40,  -1.09)  SG Improvement:0.09215 

Goal, Curr: (-0.88,  0.98), ( -1.40,  -0.89)   Error: 1.95
Last SG, Last State: ( -3.39,  -2.88), ( -1.40,  -0.89)  SG Improvement:0.05821 

Goal, Curr: (-0.76,  1.03), ( -1.40,  -0.97)   Error: 2.09
Last SG, Last State: ( -3.38,  -2.96), ( -1.40,  -0.96)  SG Improvement:0.03681 

Goal, Curr: (-0.95,  0.95), ( -1.40,  -1.14)   Error: 2.14
Last SG, Last State: ( -3.38,  -3.14), ( -1.40,  -1.14)  SG Improvement:0.05560 

Goal, Curr: (-1.08,  1.16), ( -1.40,  -1.02)   Error: 2.20
Last SG, Last State: ( -3.38,  -3.00), ( -1.40,  -1.01)  SG Improvement:-0.02180 

Goal, Curr: (-1.14,  0.92), ( -1.40,  -1.15)   Error: 2.08
Last SG, Last State: ( -3.38,  -3.14), ( -1.40,  -1.14)  SG Improvement:-0.16791 

Goal, Curr: (-1.20,  1.20), ( -1.40,  -1.14)   Error: 2.35
Last SG, Last State: ( -3.39,  -3.14), ( -1.40,  -1.14)  SG Improvement:-0.00142 

Goal, Curr: (-1.16,  1.11), ( -1.40,  -1.02)   Error: 2.15
Last SG, Last State: ( -3.38,  -3.00), ( -1.40,  -1.01)  SG Improvement:-0.26221 

Goal, Curr: (-0.86,  1.07), ( -1.40,  -1.20)   Error: 2.34
Last SG, Last State: ( -3.38,  -3.21), ( -1.40,  -1.21)  SG Improvement:-0.17004 

episode:00200, mean:6.13, std:0.66, median:6.09, success:0.00
Log radii:  [ 0.17847441  0.08324856 -0.32969135 -0.27420512 -0.17466049  0.14186661]
Adjusted log radii:  [ 2.16847444  0.07324857  1.6603086  -0.28420511  1.31533957  0.1318666 ]
Log radii:  [ 0.6931472   0.63712746 -0.6931472  -0.6931472   0.67181665  0.22505918]
Adjusted log radii:  [2.18314719 2.62712741 2.79685283 2.29685283 1.6618166  1.21505916]
Goal, Curr: (-0.79,  1.10), ( -1.40,  -0.90)   Error: 2.09
Last SG, Last State: ( -3.40,  -2.93), ( -1.40,  -0.92)  SG Improvement:0.00148 

Goal, Curr: (-0.86,  1.12), ( -1.40,  -0.60)   Error: 1.80
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.19,  0.77), ( -1.40,  -0.60)   Error: 1.39
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.03,  1.10), ( -1.40,  -0.60)   Error: 1.74
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.95,  1.05), (  0.41,   1.06)   Error: 1.36
Last SG, Last State: ( -1.36,  -1.24), (  0.54,   0.93)  SG Improvement:-0.03686 

Goal, Curr: (-1.20,  1.01), (  0.60,   0.09)   Error: 2.03
Last SG, Last State: ( -1.40,  -2.30), (  0.60,  -0.10)  SG Improvement:-0.09722 

Goal, Curr: (-1.09,  1.17), ( -1.40,  -0.83)   Error: 2.02
Last SG, Last State: ( -3.40,  -2.88), ( -1.40,  -0.85)  SG Improvement:-0.00470 

Goal, Curr: (-0.79,  1.19), (  0.72,   0.37)   Error: 1.72
Last SG, Last State: ( -1.40,  -1.73), (  0.60,   0.35)  SG Improvement:-0.01639 

Goal, Curr: (-1.19,  1.23), (  0.37,   1.08)   Error: 1.57
Last SG, Last State: ( -1.40,  -1.21), (  0.51,   0.96)  SG Improvement:-0.03906 

Goal, Curr: (-1.12,  0.84), (  0.25,   1.16)   Error: 1.41
Last SG, Last State: ( -1.50,  -1.15), (  0.39,   1.02)  SG Improvement:0.00924 

Goal, Curr: (-0.87,  0.94), (  0.92,   0.28)   Error: 1.91
Last SG, Last State: ( -1.22,  -1.86), (  0.76,   0.26)  SG Improvement:0.32012 

Goal, Curr: (-1.19,  1.23), ( -0.94,  -0.82)   Error: 2.06
Last SG, Last State: ( -2.97,  -2.82), ( -0.96,  -0.82)  SG Improvement:-0.06676 

Goal, Curr: (-0.78,  0.94), (  0.74,   0.85)   Error: 1.52
Last SG, Last State: ( -1.08,  -1.43), (  0.84,   0.68)  SG Improvement:1.41332 

Goal, Curr: (-1.03,  0.82), ( -1.40,  -0.60)   Error: 1.47
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.11,  1.11), ( -1.40,  -0.60)   Error: 1.74
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.09,  0.99), ( -1.40,  -0.60)   Error: 1.62
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:-0.00005 

Goal, Curr: (-1.03,  1.00), ( -1.40,  -0.73)   Error: 1.77
Last SG, Last State: ( -3.40,  -2.78), ( -1.40,  -0.76)  SG Improvement:0.00233 

Goal, Curr: (-1.16,  0.93), (  0.24,   1.22)   Error: 1.43
Last SG, Last State: ( -1.50,  -1.05), (  0.36,   1.07)  SG Improvement:-0.87436 

Goal, Curr: (-1.12,  0.78), ( -1.40,  -0.65)   Error: 1.45
Last SG, Last State: ( -3.40,  -2.71), ( -1.40,  -0.68)  SG Improvement:-0.00032 

Goal, Curr: (-0.89,  0.77), (  0.50,   1.06)   Error: 1.42
Last SG, Last State: ( -1.29,  -1.28), (  0.60,   0.89)  SG Improvement:0.07761 

Goal, Curr: (-0.81,  0.98), ( -0.75,  -0.78)   Error: 1.76
Last SG, Last State: ( -2.77,  -2.79), ( -0.74,  -0.78)  SG Improvement:-0.17914 

Goal, Curr: (-1.05,  1.03), ( -1.40,  -0.60)   Error: 1.67
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.11,  0.97), ( -1.40,  -0.60)   Error: 1.59
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00007 

Goal, Curr: (-0.96,  0.97), ( -1.40,  -0.80)   Error: 1.82
Last SG, Last State: ( -3.40,  -2.84), ( -1.40,  -0.82)  SG Improvement:0.00035 

Goal, Curr: (-0.97,  0.95), ( -1.40,  -0.72)   Error: 1.73
Last SG, Last State: ( -3.40,  -2.78), ( -1.40,  -0.75)  SG Improvement:-0.00382 

Goal, Curr: (-1.08,  0.87), (  0.36,   1.04)   Error: 1.45
Last SG, Last State: ( -1.43,  -1.27), (  0.49,   0.91)  SG Improvement:0.07057 

Goal, Curr: (-1.13,  1.12), ( -1.40,  -0.60)   Error: 1.75
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.92,  0.77), ( -1.40,  -0.60)   Error: 1.45
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00717 

Goal, Curr: (-1.19,  1.21), (  0.21,   1.18)   Error: 1.41
Last SG, Last State: ( -1.56,  -0.96), (  0.30,   1.17)  SG Improvement:-0.00161 

Goal, Curr: (-1.12,  0.82), (  0.89,   0.62)   Error: 2.02
Last SG, Last State: ( -1.15,  -1.46), (  0.80,   0.60)  SG Improvement:0.41463 

Goal, Curr: (-0.91,  0.96), ( -0.25,   1.40)   Error: 0.79
Last SG, Last State: ( -2.10,  -0.65), ( -0.21,   1.40)  SG Improvement:-0.36695 

Goal, Curr: (-0.89,  1.16), ( -0.02,  -0.60)   Error: 1.96
Last SG, Last State: ( -2.27,  -2.60), ( -0.14,  -0.60)  SG Improvement:0.28329 

Goal, Curr: (-1.07,  0.97), ( -1.40,  -0.60)   Error: 1.61
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:-0.00157 

Goal, Curr: (-0.80,  1.18), ( -1.40,  -1.04)   Error: 2.30
Last SG, Last State: ( -3.40,  -3.07), ( -1.40,  -1.06)  SG Improvement:-0.00741 

Goal, Curr: (-0.93,  0.99), ( -1.40,  -0.60)   Error: 1.66
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.02753 

Goal, Curr: (-0.98,  0.88), ( -1.40,  -0.60)   Error: 1.54
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00003 

Goal, Curr: (-1.07,  1.01), ( -1.40,  -0.60)   Error: 1.64
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00128 

Goal, Curr: (-1.04,  1.17), ( -1.40,  -0.60)   Error: 1.81
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.92,  0.92), ( -1.40,  -0.60)   Error: 1.60
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.22,  1.04), ( -1.40,  -1.12)   Error: 2.17
Last SG, Last State: ( -3.40,  -3.14), ( -1.40,  -1.13)  SG Improvement:-0.00364 

Goal, Curr: (-1.11,  0.79), ( -1.40,  -0.60)   Error: 1.42
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.07,  1.14), ( -1.40,  -0.60)   Error: 1.77
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00001 

Goal, Curr: (-0.91,  1.15), ( -1.40,  -0.60)   Error: 1.82
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-0.89,  1.17), ( -1.40,  -1.06)   Error: 2.28
Last SG, Last State: ( -3.40,  -3.08), ( -1.40,  -1.07)  SG Improvement:0.00626 

Goal, Curr: (-1.24,  1.17), ( -1.40,  -1.08)   Error: 2.25
Last SG, Last State: ( -3.40,  -3.10), ( -1.40,  -1.09)  SG Improvement:0.00283 

Goal, Curr: (-1.25,  1.16), ( -1.40,  -0.60)   Error: 1.77
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.01311 

Goal, Curr: (-0.87,  1.14), ( -1.40,  -0.60)   Error: 1.82
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00066 

Goal, Curr: (-0.93,  1.19), ( -1.40,  -0.60)   Error: 1.85
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:0.00000 

Goal, Curr: (-1.02,  0.83), ( -1.40,  -0.60)   Error: 1.48
Last SG, Last State: ( -3.40,  -2.60), ( -1.40,  -0.60)  SG Improvement:-0.00000 

Goal, Curr: (-0.89,  1.00), (  0.60,   0.30)   Error: 1.65
Last SG, Last State: ( -1.40,  -2.08), (  0.60,   0.11)  SG Improvement:-0.01583 

